Record_ID,Date,Units_Sold,Price,Revenue,Cost,Profit,Price_Zscore,Is_Outlier,Is_Loss,Is_Zero_Units,Profit_Margin_Pct,Price_Tier,Unit_Tier,Model_ID,Region_ID
2106,2025-11-12,8.0,47100.0,376800.0,267779.99,109020.01,-1.0851657559831054,0,0,0,0.28933123673036093,45K-60K,4-8,5,1
1250,2024-10-03,5.0,74300.0,371500.0,264907.98,106592.02,0.20967599235073528,0,0,0,0.28692333781965007,60K-80K,4-8,2,2
1718,2025-05-06,5.0,47000.0,235000.0,174299.16,60700.84,-1.1164256748797379,0,0,0,0.25830144680851064,45K-60K,4-8,5,3
660,2023-12-09,5.0,80900.0,404500.0,283352.25,121147.75,-1.682560421770495,0,0,0,0.2995,80K-110K,4-8,7,3
99,2023-02-22,4.0,55200.0,220800.0,161853.44,58946.56,1.4468876746441397,0,0,0,0.26696811594202896,45K-60K,0-4,5,4
1269,2024-10-12,6.0,119800.0,718800.0,490456.51,228343.49,-1.0345915582536398,0,0,0,0.3176731914301614,110K-145K,4-8,4,1
1898,2025-07-28,8.0,48600.0,388800.0,276998.35,111801.65,-0.6162669725336155,0,0,0,0.2875556841563786,45K-60K,4-8,5,3
2189,2025-12-27,8.0,41200.0,329600.0,243270.88,86329.12,0.0424569039132694,0,0,0,0.26192087378640777,30K-45K,4-8,6,3
1998,2025-09-17,1.0,124400.0,124400.0,84970.37,39429.63,-0.38694273133624196,0,0,0,0.3169584405144694,110K-145K,0-4,4,2
1066,2024-07-06,3.0,58300.0,174900.0,122965.38,51934.62,0.17876699749688585,0,0,0,0.29693893653516296,45K-60K,0-4,1,1
852,2024-03-15,5.0,66800.0,334000.0,240412.67,93587.33,-0.0867236642225598,0,0,0,0.2802015868263473,60K-80K,4-8,2,4
1248,2024-10-03,4.0,148600.0,594400.0,385683.0,208717.0,-0.8491922197930185,0,0,0,0.35113896366083447,145K+,0-4,8,2
1569,2025-02-25,4.0,157300.0,629200.0,424402.27,204797.73,0.02229614275712389,0,0,0,0.3254890813731723,145K+,0-4,8,2
63,2023-02-01,1.0,119200.0,119200.0,82063.87,37136.13,-1.1190674921993873,0,0,0,0.31154471476510065,110K-145K,0-4,4,1
1263,2024-10-10,9.0,60200.0,541800.0,384665.99,157134.01,-0.3475553620070595,0,0,0,0.29002216685123666,60K-80K,8-12,2,4
2103,2025-11-12,8.0,63800.0,510400.0,368984.14,141415.86,-1.0724911445164882,0,0,0,0.2770686912225705,60K-80K,4-8,3,1
132,2023-03-15,7.0,53600.0,375200.0,275143.09,100056.91,-0.0729138230374748,0,0,0,0.26667619936034115,45K-60K,4-8,1,2
1981,2025-09-10,5.0,49100.0,245500.0,179665.9,65834.1,-0.45996737805045224,0,0,0,0.2681633401221996,45K-60K,4-8,5,4
108,2023-02-27,2.0,73300.0,146600.0,101987.29,44612.71,0.5191737537373616,0,0,0,0.30431589358799455,60K-80K,0-4,3,1
1646,2025-04-01,5.0,64500.0,322500.0,235047.88,87452.12,-0.17761955890503697,0,0,0,0.27116936434108524,60K-80K,4-8,2,4
1112,2024-07-26,4.0,89300.0,357200.0,244013.82,113186.18,-0.2285934152355079,0,0,0,0.31687060470324746,80K-110K,0-4,7,1
1436,2024-12-28,4.0,35300.0,141200.0,105124.4,36075.6,-0.16884807641355007,0,0,0,0.2554929178470255,30K-45K,0-4,6,2
430,2023-08-29,2.0,131200.0,262400.0,174800.08,87599.92,0.5704511867155634,0,0,0,0.33384115853658536,110K-145K,0-4,4,4
1388,2024-12-05,5.0,47300.0,236500.0,176482.24,60017.76,-1.02264591818984,0,0,0,0.25377488372093027,45K-60K,4-8,5,1
1726,2025-05-09,6.0,57900.0,347400.0,255708.75,91691.25,0.1573473531960892,0,0,0,0.26393566493955095,45K-60K,4-8,1,1
3,2023-01-02,4.0,59200.0,236800.0,172390.92,64409.08,0.2269611971736783,0,0,0,0.27199780405405405,45K-60K,0-4,1,3
1659,2025-04-04,5.0,48400.0,242000.0,174563.96,67436.04,-0.35136919894783125,0,0,0,0.27866132231404955,45K-60K,4-8,1,2
1271,2024-10-13,5.0,69000.0,345000.0,251532.35,93467.65,0.0002202350389400877,0,0,0,0.27092072463768113,60K-80K,4-8,2,3
432,2023-08-29,3.0,95500.0,286500.0,197535.4,88964.6,0.844572708635554,0,0,0,0.3105221640488656,80K-110K,0-4,7,4
1458,2025-01-07,8.0,73000.0,584000.0,418130.24,165869.76,0.15830005187803078,0,0,0,0.28402356164383563,60K-80K,4-8,2,1
1958,2025-08-31,8.0,52600.0,420800.0,302954.49,117845.51,0.6341297833316907,0,0,0,0.28005111692015205,45K-60K,4-8,5,1
2061,2025-10-16,7.0,47200.0,330400.0,241497.9,88902.1,-1.0539058370864727,0,0,0,0.2690741525423729,45K-60K,4-8,5,1
20,2023-01-11,2.0,76900.0,153800.0,111462.03,42337.97,1.1223309783388207,0,0,0,0.275279388816645,60K-80K,0-4,3,1
1658,2025-04-04,4.0,49200.0,196800.0,144120.52,52679.48,-0.30852991034623795,0,0,0,0.26768028455284554,45K-60K,0-4,1,3
227,2023-05-11,3.0,76800.0,230400.0,160265.42,70134.58,1.1055766109887801,0,0,0,0.30440355902777777,60K-80K,0-4,3,2
1949,2025-08-27,9.0,56500.0,508500.0,358221.41,150278.59,0.08237859814330092,0,0,0,0.29553311701081614,45K-60K,8-12,1,4
1800,2025-06-15,5.0,58700.0,293500.0,214311.01,79188.99,0.2001866417976825,0,0,0,0.26980916524701876,45K-60K,4-8,1,4
702,2024-01-01,5.0,54100.0,270500.0,191670.82,78829.18,-0.04613926766147899,0,0,0,0.29142025878003697,45K-60K,4-8,1,4
596,2023-11-08,8.0,71700.0,573600.0,398233.76,175366.24,0.10692411140532632,0,0,0,0.3057291492329149,60K-80K,4-8,2,3
161,2023-04-02,4.0,61500.0,246000.0,177971.0,68029.0,-0.296179421534355,0,0,0,0.27654065040650405,60K-80K,0-4,2,2
1777,2025-06-03,1.0,81300.0,81300.0,57487.44,23812.56,-1.6133238976497812,0,0,0,0.29289741697416977,80K-110K,0-4,7,2
1836,2025-06-30,7.0,42000.0,294000.0,223282.12,70717.88,0.07110842666944832,0,0,0,0.2405370068027211,30K-45K,4-8,6,2
2083,2025-11-01,4.0,52200.0,208800.0,151665.09,57134.91,0.5090901077451601,0,0,0,0.2736346264367816,45K-60K,0-4,5,4
2020,2025-09-24,6.0,46500.0,279000.0,207846.24,71153.76,-1.2727252693629012,0,0,0,0.2550313978494623,45K-60K,4-8,5,1
1332,2024-11-08,9.0,55800.0,502200.0,376390.57,125809.43,1.6344471880239355,0,0,0,0.25051658701712465,45K-60K,8-12,5,1
1189,2024-09-03,8.0,51200.0,409600.0,292574.01,117025.99,0.19649091877883348,0,0,0,0.2857079833984375,45K-60K,4-8,5,2
733,2024-01-13,4.0,50200.0,200800.0,146482.7,54317.3,-0.2549807995942463,0,0,0,0.2705044820717132,45K-60K,0-4,1,1
205,2023-04-29,5.0,74700.0,373500.0,272356.9,101143.1,0.22548397403464435,0,0,0,0.27079812583668006,60K-80K,4-8,2,3
786,2024-02-11,1.0,116900.0,116900.0,77630.49,39269.51,-1.442891905658086,0,0,0,0.3359239520958084,110K-145K,0-4,4,4
1928,2025-08-16,5.0,49600.0,248000.0,175006.61,72993.39,-0.2871102660454413,0,0,0,0.29432818548387096,45K-60K,4-8,1,1
1943,2025-08-25,7.0,56000.0,392000.0,287435.52,104564.48,0.05560404276730511,0,0,0,0.2667461224489796,45K-60K,4-8,1,2
634,2023-11-27,5.0,62200.0,311000.0,225996.02,85003.98,-1.3405610221171367,0,0,0,0.27332469453376207,60K-80K,4-8,3,2
1754,2025-05-23,4.0,56800.0,227200.0,161720.43,65479.57,0.0984433313688984,0,0,0,0.2882023327464789,45K-60K,0-4,1,2
892,2024-04-06,7.0,62400.0,436800.0,302679.85,134120.15,-0.2606114627455596,0,0,0,0.30705162545787545,60K-80K,4-8,2,1
521,2023-10-09,5.0,40700.0,203500.0,148403.87,55096.13,0.024549702190657587,0,0,0,0.27074265356265353,30K-45K,4-8,6,2
2181,2025-12-22,6.0,53700.0,322200.0,228250.24,93949.76,-0.06755891196227563,0,0,0,0.291588330229671,45K-60K,4-8,1,4
1539,2025-02-11,5.0,53500.0,267500.0,194713.23,72786.77,-0.07826873411267396,0,0,0,0.27210007476635517,45K-60K,4-8,1,4
735,2024-01-14,1.0,97900.0,97900.0,69296.18,28603.82,1.259991853359836,0,0,0,0.2921738508682329,80K-110K,0-4,7,2
561,2023-10-24,3.0,86100.0,258300.0,178902.16,79397.84,-0.7824856082012173,0,0,0,0.30738614014711574,80K-110K,0-4,7,4
1722,2025-05-08,5.0,54500.0,272500.0,198757.51,73742.49,-0.024719623360682334,0,0,0,0.2706146422018349,45K-60K,4-8,1,1
622,2023-11-20,7.0,48900.0,342300.0,252552.17,89747.83,-0.32459464357183543,0,0,0,0.26219056383289513,45K-60K,4-8,1,4
1908,2025-08-03,5.0,77100.0,385500.0,278813.37,106686.63,1.1558397130389015,0,0,0,0.2767487159533074,60K-80K,4-8,3,3
1446,2025-01-02,5.0,35500.0,177500.0,133539.74,43960.26,-0.16168519572450532,0,0,0,0.24766343661971832,30K-45K,4-8,6,2
1590,2025-03-06,6.0,58500.0,351000.0,252277.58,98722.42,0.18947681964728416,0,0,0,0.28126045584045584,45K-60K,4-8,1,2
273,2023-06-07,5.0,38000.0,190000.0,140681.94,49318.06,-0.07214918711144623,0,0,0,0.25956873684210524,30K-45K,4-8,6,3
214,2023-05-04,7.0,69100.0,483700.0,348072.25,135627.75,0.004172230459917356,0,0,0,0.2803964234029357,60K-80K,4-8,2,4
855,2024-03-16,5.0,41100.0,205500.0,154304.18,51195.82,0.03887546356874704,0,0,0,0.24912807785888078,30K-45K,4-8,6,2
479,2023-09-18,1.0,141100.0,141100.0,90931.1,50168.9,-1.6004752909569344,0,0,0,0.35555563430191356,110K-145K,0-4,8,2
60,2023-01-31,2.0,99400.0,198800.0,142550.47,56249.53,1.5196288188125122,0,0,0,0.28294532193158956,80K-110K,0-4,7,2
734,2024-01-13,3.0,64800.0,194400.0,140976.07,53423.93,-0.16576357264210514,0,0,0,0.2748144547325103,60K-80K,0-4,2,3
1338,2024-11-09,1.0,41000.0,41000.0,31010.56,9989.44,0.035294023224224674,0,0,0,0.2436448780487805,30K-45K,0-4,6,3
1055,2024-06-30,4.0,74300.0,297200.0,209112.01,88087.99,0.686717427237767,0,0,0,0.2963929676985195,60K-80K,0-4,3,3
1281,2024-10-16,3.0,151300.0,453900.0,304221.27,149678.73,-0.5787303141740088,0,0,0,0.32976146728354266,145K+,0-4,8,2
1231,2024-09-24,4.0,34100.0,136400.0,100153.88,36246.12,-0.21182536054781842,0,0,0,0.26573401759530796,30K-45K,0-4,6,4
1440,2024-12-31,1.0,147800.0,147800.0,98073.87,49726.13,-0.9293290807171696,0,0,0,0.33644201623815967,145K+,0-4,8,3
115,2023-03-02,4.0,41200.0,164800.0,123788.12,41011.88,0.0424569039132694,0,0,0,0.24885849514563105,30K-45K,0-4,6,3
1838,2025-06-30,5.0,82700.0,413500.0,290952.34,122547.66,-1.3709960632272835,0,0,0,0.29636677146311974,80K-110K,4-8,7,1
996,2024-05-26,7.0,40700.0,284900.0,208433.58,76466.42,0.024549702190657587,0,0,0,0.2683974025974026,30K-45K,4-8,6,1
2172,2025-12-17,2.0,72900.0,145800.0,100849.02,44950.98,0.45215628433719957,0,0,0,0.30830576131687243,60K-80K,0-4,3,1
515,2023-10-05,8.0,48900.0,391200.0,287708.0,103492.0,-0.5224872158437175,0,0,0,0.26455010224948877,45K-60K,4-8,5,1
347,2023-07-18,5.0,63200.0,316000.0,224613.74,91386.26,-0.22899549937774144,0,0,0,0.2891970253164557,60K-80K,4-8,2,1
576,2023-10-30,7.0,53400.0,373800.0,267371.95,106428.05,-0.08362364518787312,0,0,0,0.28471923488496526,45K-60K,4-8,1,1
250,2023-05-23,5.0,73500.0,367500.0,258246.45,109253.55,0.17806002898291715,0,0,0,0.29728857142857146,60K-80K,4-8,2,2
1192,2024-09-03,3.0,56400.0,169200.0,124985.69,44214.31,0.07702368706810175,0,0,0,0.2613138888888889,45K-60K,0-4,1,2
481,2023-09-19,7.0,38000.0,266000.0,201876.67,64123.33,-0.07214918711144623,0,0,0,0.24106515037593987,30K-45K,4-8,6,2
1664,2025-04-06,1.0,115500.0,115500.0,77266.36,38233.64,-1.6400024181981636,0,0,0,0.3310271861471861,110K-145K,0-4,4,1
1791,2025-06-11,4.0,70200.0,280800.0,201427.06,79372.94,0.0476441800906673,0,0,0,0.28266716524216523,60K-80K,0-4,2,2
2192,2025-12-28,6.0,54000.0,324000.0,241927.68,82072.32,1.0717686478845478,0,0,0,0.25330962962962966,45K-60K,4-8,5,2
1438,2024-12-29,7.0,35800.0,250600.0,190107.44,60492.56,-0.15094087469093825,0,0,0,0.24139090183559456,30K-45K,4-8,6,1
1633,2025-03-25,7.0,50300.0,352100.0,251714.55,100385.45,-0.08484835129086038,0,0,0,0.285104941777904,45K-60K,4-8,5,4
136,2023-03-20,7.0,67800.0,474600.0,336047.36,138552.64,-0.04720371001278713,0,0,0,0.2919356089338391,60K-80K,4-8,2,3
480,2023-09-19,8.0,72800.0,582400.0,424404.19,157995.81,0.15039606103607625,0,0,0,0.2712840144230769,60K-80K,4-8,2,4
948,2024-05-01,7.0,67600.0,473200.0,334496.77,138703.23,-0.05510770085474166,0,0,0,0.293117561284869,60K-80K,4-8,2,2
2014,2025-09-22,1.0,156600.0,156600.0,102335.16,54264.84,-0.047823610551508265,0,0,0,0.3465187739463601,145K+,0-4,8,2
829,2024-03-03,5.0,52600.0,263000.0,186263.25,76736.75,-0.12646293378946644,0,0,0,0.29177471482889733,45K-60K,4-8,1,1
1372,2024-11-26,4.0,48900.0,195600.0,140295.32,55304.68,-0.5224872158437175,0,0,0,0.28274376278118607,45K-60K,0-4,5,1
142,2023-03-23,4.0,87300.0,349200.0,247465.81,101734.19,-0.5747760358390762,0,0,0,0.29133502290950747,80K-110K,0-4,7,1
1176,2024-08-26,5.0,54200.0,271000.0,192666.68,78333.32,1.134288485677813,0,0,0,0.2890528413284133,45K-60K,4-8,5,3
1235,2024-09-27,8.0,50700.0,405600.0,292085.76,113514.24,0.04019132429567023,0,0,0,0.2798674556213018,45K-60K,4-8,5,2
627,2023-11-24,8.0,59400.0,475200.0,546480.0,-71280.0,0.23767101932407664,0,1,0,-0.15,45K-60K,4-8,1,1
1491,2025-01-21,5.0,58700.0,293500.0,208383.32,85116.68,0.2001866417976825,0,0,0,0.2900057240204429,45K-60K,4-8,1,2
1746,2025-05-18,5.0,40900.0,204500.0,155001.99,49498.01,0.031712582879702314,0,0,0,0.2420440586797066,30K-45K,4-8,6,1
2173,2025-12-17,1.0,157400.0,157400.0,105976.81,51423.19,0.032313250372642766,0,0,0,0.32670387547649304,145K+,0-4,8,3
2059,2025-10-15,9.0,52400.0,471600.0,345160.1,126439.9,-0.13717275593986475,0,0,0,0.26810835453774384,45K-60K,8-12,1,2
131,2023-03-14,5.0,70100.0,350500.0,241966.53,108533.47,0.043692184669690035,0,0,0,0.3096532667617689,60K-80K,4-8,2,3
327,2023-07-05,3.0,66900.0,200700.0,144631.03,56068.97,-0.553105756665232,0,0,0,0.2793670652715496,60K-80K,0-4,3,2
125,2023-03-09,2.0,119500.0,239000.0,274850.0,-35850.0,-1.0768295252265134,0,1,0,-0.15,110K-145K,0-4,4,1
875,2024-03-28,3.0,120500.0,361500.0,249402.25,112097.75,-0.9360363019836009,0,0,0,0.3100905947441217,110K-145K,0-4,4,4
149,2023-03-26,3.0,63600.0,190800.0,138095.23,52704.77,-1.1059998792165693,0,0,0,0.27623045073375263,60K-80K,0-4,3,1
196,2023-04-24,2.0,71200.0,142400.0,98783.17,43616.83,0.08716413430043998,0,0,0,0.3062979634831461,60K-80K,0-4,2,4
924,2024-04-19,3.0,54900.0,164700.0,119390.98,45309.02,1.3531079179542416,0,0,0,0.2751003035822708,45K-60K,0-4,5,2
778,2024-02-08,4.0,52400.0,209600.0,147306.66,62293.34,-0.13717275593986475,0,0,0,0.2972010496183206,45K-60K,0-4,1,3
1850,2025-07-06,4.0,74200.0,296800.0,207715.15,89084.85,0.205723996929758,0,0,0,0.3001511118598383,60K-80K,0-4,2,4
2026,2025-09-26,8.0,49800.0,398400.0,289973.97,108426.03,-0.24114794577402365,0,0,0,0.27215368975903614,45K-60K,4-8,5,2
973,2024-05-16,2.0,119300.0,238600.0,160447.79,78152.21,-1.104988169875096,0,0,0,0.32754488683989946,110K-145K,0-4,4,1
1520,2025-02-03,6.0,77300.0,463800.0,320228.86,143571.14,1.1893484477389826,0,0,0,0.30955398878827084,60K-80K,4-8,3,3
743,2024-01-18,5.0,63700.0,318500.0,229533.11,88966.89,-0.2092355222728551,0,0,0,0.27933089481946627,60K-80K,4-8,2,3
1534,2025-02-09,4.0,40800.0,163200.0,120962.63,42237.37,0.02813114253517995,0,0,0,0.2588074142156863,30K-45K,0-4,6,4
109,2023-02-27,4.0,58200.0,232800.0,163072.37,69727.63,0.17341208642168668,0,0,0,0.2995173109965636,45K-60K,0-4,1,3
1529,2025-02-07,4.0,49800.0,199200.0,142114.81,57085.19,-0.24114794577402365,0,0,0,0.2865722389558233,45K-60K,0-4,5,3
976,2024-05-16,7.0,47500.0,332500.0,245616.16,86883.84,-0.9601260803965747,0,0,0,0.2613047819548872,45K-60K,4-8,5,3
1159,2024-08-17,1.0,76300.0,76300.0,55245.36,21054.64,1.0218047742385774,0,0,0,0.2759454783748362,60K-80K,0-4,3,3
1457,2025-01-06,3.0,64100.0,192300.0,136247.23,56052.77,-1.0222280424663666,0,0,0,0.2914860634425377,60K-80K,0-4,3,4
1313,2024-10-30,6.0,48500.0,291000.0,209775.57,81224.43,-0.6475268914302481,0,0,0,0.2791217525773196,45K-60K,4-8,5,1
814,2024-02-23,2.0,128700.0,257400.0,177439.95,79960.05,0.218468128608282,0,0,0,0.3106451048951049,110K-145K,0-4,4,2
405,2023-08-13,8.0,48500.0,388000.0,276111.02,111888.98,-0.3460142878726321,0,0,0,0.2883736597938144,45K-60K,4-8,1,2
954,2024-05-05,4.0,67400.0,269600.0,187239.83,82360.17,-0.0630116916966962,0,0,0,0.30549024480712167,60K-80K,0-4,2,1
757,2024-01-25,3.0,127500.0,382500.0,265802.96,116697.04,0.049516260716786935,0,0,0,0.30509030065359477,110K-145K,0-4,4,3
1737,2025-05-15,5.0,72200.0,361000.0,257954.25,103045.75,0.12668408851021265,0,0,0,0.2854452908587258,60K-80K,4-8,2,4
26,2023-01-14,4.0,67300.0,269200.0,194603.58,74596.42,-0.06696368711767346,0,0,0,0.27710408618127785,60K-80K,0-4,2,1
1889,2025-07-25,7.0,72500.0,507500.0,352738.87,154761.13,0.13854007477314445,0,0,0,0.304948039408867,60K-80K,4-8,2,2
1984,2025-09-11,6.0,34300.0,205800.0,156066.48,49733.52,-0.2046624798587737,0,0,0,0.24165947521865888,30K-45K,4-8,6,4
1608,2025-03-12,5.0,37700.0,188500.0,140786.05,47713.95,-0.08289350814501333,0,0,0,0.25312440318302387,30K-45K,4-8,6,3
1711,2025-05-01,4.0,41400.0,165600.0,119800.7,45799.3,0.049619784602314136,0,0,0,0.2765658212560387,30K-45K,0-4,6,2
2066,2025-10-19,5.0,93000.0,465000.0,324681.55,140318.45,0.41184443288109357,0,0,0,0.30176010752688176,80K-110K,4-8,7,2
2055,2025-10-11,9.0,52500.0,472500.0,337805.06,134694.94,-0.13181784486466558,0,0,0,0.2850686560846561,45K-60K,8-12,1,2
1377,2024-11-29,7.0,65500.0,458500.0,324699.8,133800.2,-0.13809960469526428,0,0,0,0.2918215921483097,60K-80K,4-8,2,4
1214,2024-09-15,3.0,96500.0,289500.0,206540.01,82959.99,1.0176640189373383,0,0,0,0.28656300518134714,80K-110K,0-4,7,2
512,2023-10-03,5.0,57000.0,285000.0,202863.55,82136.45,0.10915315351929673,0,0,0,0.2881980701754386,45K-60K,4-8,1,3
1921,2025-08-09,5.0,59800.0,299000.0,210912.84,88087.16,0.25909066362487326,0,0,0,0.2946058862876254,45K-60K,4-8,1,3
486,2023-09-21,7.0,51900.0,363300.0,254556.41,108743.59,-0.16394731131586057,0,0,0,0.29932174511423065,45K-60K,4-8,1,2
975,2024-05-16,4.0,133900.0,535600.0,360832.5,174767.5,0.9505928894714273,0,0,0,0.3263022778192681,110K-145K,0-4,4,4
151,2023-03-26,5.0,53600.0,268000.0,192612.15,75387.85,-0.0729138230374748,0,0,0,0.28129794776119404,45K-60K,4-8,1,2
290,2023-06-15,5.0,58700.0,293500.0,213941.89,79558.11,0.2001866417976825,0,0,0,0.2710668143100511,45K-60K,4-8,1,3
2080,2025-10-29,1.0,141200.0,141200.0,94875.2,46324.8,-1.5904581833414155,0,0,0,0.3280793201133145,110K-145K,0-4,8,3
1582,2025-03-03,4.0,71200.0,284800.0,205664.63,79135.37,0.08716413430043998,0,0,0,0.27786295646067416,60K-80K,0-4,2,3
188,2023-04-17,4.0,39400.0,157600.0,115628.86,41971.14,-0.022009022288133142,0,0,0,0.26631434010152283,30K-45K,0-4,6,3
579,2023-10-31,9.0,40000.0,360000.0,265151.43,94848.57,-0.0005203802209989603,0,0,0,0.26346825,30K-45K,8-12,6,4
1144,2024-08-10,8.0,52800.0,422400.0,297859.32,124540.68,-0.1157531116390681,0,0,0,0.29484062499999997,45K-60K,4-8,1,4
611,2023-11-14,8.0,34300.0,274400.0,206059.7,68340.3,-0.2046624798587737,0,0,0,0.24905357142857143,30K-45K,4-8,6,4
1469,2025-01-10,5.0,54900.0,274500.0,194652.32,79847.68,-0.0032999790598856834,0,0,0,0.2908840801457195,45K-60K,4-8,1,3
455,2023-09-06,8.0,48300.0,386400.0,280217.62,106182.38,-0.3567241100230304,0,0,0,0.27479912008281576,45K-60K,4-8,1,3
19,2023-01-11,5.0,91100.0,455500.0,324325.35,131174.65,0.08297094330770362,0,0,0,0.28797947310647637,80K-110K,4-8,7,3
494,2023-09-24,8.0,49900.0,399200.0,292949.15,106250.85,-0.27104553281984384,0,0,0,0.26615944388777557,45K-60K,4-8,1,3
2003,2025-09-19,1.0,70200.0,70200.0,48851.83,21348.17,-0.00021163411389460714,0,0,0,0.30410498575498573,60K-80K,0-4,3,1
1956,2025-08-30,5.0,46700.0,233500.0,171156.35,62343.65,-1.210205431569636,0,0,0,0.2669963597430407,45K-60K,4-8,5,1
1706,2025-04-29,6.0,36700.0,220200.0,158566.59,61633.41,-0.11870791159023697,0,0,0,0.2798974114441417,30K-45K,4-8,6,1
412,2023-08-17,8.0,48900.0,391200.0,281642.51,109557.49,-0.5224872158437175,0,0,0,0.28005493353783234,45K-60K,4-8,5,2
1954,2025-08-30,4.0,57800.0,231200.0,170902.1,60297.9,0.15199244212089003,0,0,0,0.26080406574394466,45K-60K,0-4,1,3
1096,2024-07-20,5.0,41200.0,206000.0,152863.93,53136.07,0.0424569039132694,0,0,0,0.25794208737864077,30K-45K,4-8,6,1
1568,2025-02-25,3.0,51200.0,153600.0,110327.34,43272.66,0.19649091877883348,0,0,0,0.28172304687500005,45K-60K,0-4,5,1
223,2023-05-11,6.0,72300.0,433800.0,313189.29,120610.71,0.13063608393118992,0,0,0,0.27803298755186723,60K-80K,4-8,2,1
762,2024-01-26,6.0,65100.0,390600.0,276478.71,114121.29,-0.8546843689659613,0,0,0,0.29216920122887863,60K-80K,4-8,3,2
897,2024-04-07,2.0,71600.0,143200.0,100511.24,42688.76,0.10297211598434905,0,0,0,0.2981058659217877,60K-80K,0-4,2,4
673,2023-12-17,6.0,48300.0,289800.0,208058.64,81741.36,-0.3567241100230304,0,0,0,0.2820612836438923,45K-60K,4-8,1,4
1587,2025-03-05,6.0,53600.0,321600.0,237734.31,83865.69,-0.0729138230374748,0,0,0,0.26077639925373136,45K-60K,4-8,1,1
1101,2024-07-23,3.0,98400.0,295200.0,207022.7,88177.3,1.346537508510728,0,0,0,0.29870359078590786,80K-110K,0-4,7,2
2074,2025-10-27,2.0,147400.0,294800.0,199314.88,95485.12,-0.9693975111792451,0,0,0,0.3238979647218453,145K+,0-4,8,4
133,2023-03-16,4.0,50500.0,202000.0,148630.67,53369.33,-0.23891606636864884,0,0,0,0.264204603960396,45K-60K,0-4,1,1
1443,2025-01-01,4.0,75800.0,303200.0,209787.77,93412.23,0.9380329374883748,0,0,0,0.3080878298153034,60K-80K,0-4,3,2
1362,2024-11-21,2.0,74700.0,149400.0,104134.76,45265.24,0.753734896637929,0,0,0,0.302980187416332,60K-80K,0-4,3,2
2200,2025-12-29,1.0,94300.0,94300.0,64349.51,29950.49,0.636863136273413,0,0,0,0.3176085896076352,80K-110K,0-4,7,3
1899,2025-07-29,7.0,50900.0,356300.0,266841.85,89458.15,0.10271116208893553,0,0,0,0.251075357844513,45K-60K,4-8,5,2
1102,2024-07-23,5.0,71200.0,356000.0,254404.4,101595.6,0.16733203938651064,0,0,0,0.2853808988764045,60K-80K,4-8,3,4
1732,2025-05-12,4.0,84800.0,339200.0,232525.69,106674.31,-1.0075043115935367,0,0,0,0.3144879422169811,80K-110K,0-4,7,1
1444,2025-01-01,4.0,52900.0,211600.0,148597.79,63002.21,-0.11039820056386894,0,0,0,0.29774201323251415,45K-60K,0-4,1,4
1538,2025-02-10,3.0,150200.0,450600.0,290061.36,160538.64,-0.6889184979447165,0,0,0,0.3562774966711052,145K+,0-4,8,3
610,2023-11-13,5.0,49700.0,248500.0,181763.88,66736.12,-0.2724078646706563,0,0,0,0.268555814889336,45K-60K,4-8,5,4
75,2023-02-08,4.0,63900.0,255600.0,176557.99,79042.01,-1.0557367771664476,0,0,0,0.3092410406885759,60K-80K,0-4,3,4
555,2023-10-20,2.0,174900.0,349800.0,226624.61,123175.39,1.7853070830884465,0,0,0,0.3521309033733562,145K+,0-4,8,3
798,2024-02-14,1.0,54100.0,54100.0,39808.6,14291.4,1.1030285667811803,0,0,0,0.26416635859519405,45K-60K,0-4,5,1
633,2023-11-27,3.0,39400.0,118200.0,87917.01,30282.99,-0.022009022288133142,0,0,0,0.25620126903553303,30K-45K,0-4,6,1
22,2023-01-13,1.0,45700.0,45700.0,32542.25,13157.75,-1.5228046205359624,0,0,0,0.2879157549234136,45K-60K,0-4,5,4
380,2023-08-04,5.0,36000.0,180000.0,131767.98,48232.02,-0.1437779940018935,0,0,0,0.26795566666666665,30K-45K,4-8,6,4
1955,2025-08-30,5.0,68600.0,343000.0,242086.72,100913.28,-0.015587746644968984,0,0,0,0.2942078134110787,60K-80K,4-8,2,1
146,2023-03-24,6.0,38200.0,229200.0,168457.05,60742.95,-0.06498630642240151,0,0,0,0.26502159685863874,30K-45K,4-8,6,3
249,2023-05-23,5.0,35100.0,175500.0,131597.7,43902.3,-0.1760109571025948,0,0,0,0.2501555555555556,30K-45K,4-8,6,3
1974,2025-09-06,8.0,53800.0,430400.0,316754.54,113645.46,1.0092488100912824,0,0,0,0.2640461431226766,45K-60K,4-8,5,4
1401,2024-12-12,1.0,168200.0,168200.0,110599.7,57600.3,1.1141608728486816,0,0,0,0.3424512485136742,145K+,0-4,8,1
268,2023-06-04,1.0,169400.0,169400.0,112046.81,57353.19,1.2343661642349082,0,0,0,0.3385666469893743,145K+,0-4,8,2
991,2024-05-24,7.0,48300.0,338100.0,247846.53,90253.47,-0.7100467292235134,0,0,0,0.26694312333629105,45K-60K,4-8,5,4
1929,2025-08-17,2.0,118300.0,236600.0,158932.68,77667.32,-1.2457813931180086,0,0,0,0.32826424344885885,110K-145K,0-4,4,1
